video_id,title,description,published_at,channel_id,channel_title,category_id,tags,duration,definition,caption,view_count,like_count,dislike_count,favorite_count,comment_count
ZjaazYVPK0E,S8UL SHOCKED BY MY SHOTGUN GAMEPLAY 😱| *CRAZY REACTIONS*,"Join this channel to get access to perks:
https://www.youtube.com/channel/UC5DKK8zzpG7dt8FLEzT_mnw/join

Follow sid on - 

Instagram - https://www.instagram.com/s8ul.sid/

Twitter - https://twitter.com/therealsidjoshi

Business inquiries - sid@8bitcreatives.in
#s8ul #bgmi #gaming",2024-07-22T06:01:18Z,UC5DKK8zzpG7dt8FLEzT_mnw,SID,20,"['battlegrounds mobile india', 'battlegrounds mobile india channel', 'battlegrounds mobile india gameplay', 'battlegrounds india', 'battlegrounds mobile', 'battlegrounds mobile india official', 'battlegrounds advanced graphics tool', 'battlegrounds angry prash', 'battlegrounds ad', 'battlegrounds comedy', 'battlegrounds cup', 'battlegrounds for ios', 'battlegrounds free uc', 'battlegrounds for india', 'battlegrounds first gameplay', 'battlegrounds game', 'battlegrounds gameplay', 'battlegrounds game video']",PT9M22S,hd,false,163622,18902,0,0,182
vZ_N-gUdJp0,Albelo | Kaushik Bharwad | Hina Meer | Janmashtmi-Navratri Special Garba Song 2024 | Nagaldham Group,"NagalDham Group - Navghan Bharwad Presents...

Albelo | Kaushik Bharwad | Hina Meer | Janmashtmi & Navratri Special Garba Song 2024 | Nagaldham Group

Singer - Kaushik Bharwad - Hina Meer
Lyrics - Anil Meer, Rahul Dafda
Artist - Anil Meer, Jinal Raval, Harshi Meer & Raju Loliya
Music - Ajay Vagheshwari
Director - D.0.P. - Editor - Vikram Panchal 
Co-Producer - Kishan Mundhwa
Producer - Navghan Mundhva
Leble - Nagaldham Group
Special Thanks:-

Support - All The Member Of Nagaldham Group, 
 


Do Like, Comment, Share
and Subscribe to 👉 https://www.youtube.com/c/NagaldhamGroup

For More Information About NagalDham Group

Like The Facebook Page👇

https://www.facebook.com/navghan.ndgroup

Follow On Twitter👇

https://twitter.com/navghan_nd

& Also Follow on Instagram👇

https://www.instagram.com/navghan.nd
Jay Ho NagalDham",2024-07-20T01:30:23Z,UCMSmsSO5nDRkrvnRngiYXLg,Nagaldham Group,10,"['nagaldham', 'group', 'albelo', 'navratri garba song', 'janmashtmi 2024 song', 'kanudo song', 'kaushik bharwad new song', 'hina meer new song', 'albelo kanudo', 'navratri 2024 new song']",PT6M23S,hd,false,270914,9910,0,0,260
Yz9BifLOWOQ,Bam Lehri (Official Video) Bholenath Song | Sawan Special Song 2024 | Shiv Bhajan | Shekhar Jaiswal,"Shekhar Jaiswal Presents Sawan Sepcial New Bholenath Bhajan #BamLehri 

Shekhar Jaiswal On Instagram - https://www.instagram.com/theshekharjaiswal

Song - Bam Lehri 
Singer, Lyrics, Composition - Shekhar Jaiswal
Music - GW Music Studio Rudrapur 
Cast - Shekhar Jaiswal
Aghori - Vivek Babra & Rakesh Aghori Group
Cinematography - Music DXR Studio
Director - Soumya Jaiswal
Editing - Shekhar Jaiswal
Management & Special Thanks - Puneet Chauhan
Location - Haldwani (Uttarakhand)

Live Program Booking - 9719998366, 7451940400
Shekharredifmail@gmail.com


Lyrics -
-----------------------------------------
Bam lehri bam lehri
Bam lehri bam lehri

Bam lehri bam lehri
Bholenath sath mere bam lehri

Mera bhola bada bhayankar hai
Kankar kankar me shankar hai
Me murakh khoj raha tujhko
Tuhi dharti tuhi ambar hai
Jab khud ko dhundh raha tha me
Tujhpe ankhe meri thehri....
Bam lehri bam lehri
Bholenath sath mere bam lehri..x2

Kya khak maza hai jine me
Mahakal na jab ho sine me
Hum to chele bhi unke hai
Jo khush hai vish ko pine me
Nandi bankar teri seva karu
Me ban jau tera pehri...
Bam lehri.....
Bholenath sath mere bam lehri..x2

Bam Lehri (Official Video) Bholenath Song | बम लहरी | Sawan Special Song 2024 | Shiv Bhajan | Shekhar Jaiswal

#ShekharJaiswal #BholenathSong #SawanSong #SawanSpecial #ShivBhajan #BholeSong #MahakaalSong #MahadevSong #NewSong2024 #BhaktiSong",2024-07-20T13:30:30Z,UChbJ2Mz2MwMCWmzb8W9Ot9g,Shekhar Jaiswal,10,"['Bam Lehri', 'Bam Lahri', 'Bholenath Song', 'Sawan Song', 'Sawan Special Song', 'बम लहरी', 'Bholenath Song 2024', 'Shiv Bhajan', 'Bhakti Song', 'Sawan Dj Song', 'Bhole Ke Gane', 'Bhole Dj Song', 'Mahakaal Song', 'Mahadev Song', 'Bhole', 'New', 'Song', 'New Bholenath Song 2024', 'Sawan Special Bhajan 2024', 'Shekhar Jaiswal', 'Shekhar Jaiswal New Song']",PT3M23S,hd,false,682840,8660,0,0,545
nzakD3kNYbg,Ghum Hain Kisikey Pyaar Mein NEW PROMO | 23rd July 2024,"Star Plus Serial Ghum Hai Kisikey Pyaar Meiin Promo / GHKKPM Today Full Episode Promo | 23rd July 2024 | Sai Ke Yaad Mein Ro Pade Savi Aur Rajat | Star Plus
 #ghkkpm #ghumhaikisikepyaarmein #bhavikasharma #shaktiarora   #pressnewstv - first hand account of news videos in Hindi, Telly Updates, Bollywood News 2024, Celebrity News, Trending Stories, Social Media Buzz, Exclusive Interview & more.  
Follow #PNTV & Stay Updated!  
►Subscribe us on YouTube at https://www.youtube.com/@pressnewstv
►Follow on Facebook @ https://www.facebook.com/pressnewstv
►Follow on Instagram @ https://www.instagram.com/pressnewstv
►Follow On Twitter  @ https://twitter.com/pressnewstv",2024-07-23T02:05:21Z,UC2tRhjkebu5aSo0IYcTtX2Q,pressnews tv,24,"['ghum hai kisikey pyaar meiin today episode', 'ghum hai kisikey pyaar mein episode today', 'ghkkpm today episode', 'ghum hai kisike pyaar mein 23rd July 2024 episode', 'ghkkpm 23rd July 2024', 'ghum hai kisikey pyaar meiin 23 July 2024 episode', 'ghkkpm today episode full', 'ghum hai today episode', 'ghum hai kisikey pyaar meiin promo episode today', 'ghkkpm today episode promo', 'ghum hai kisikey pyar meiin scripted', 'ghkkpm scripted', 'gum hai kisi ke pyar mein today episode']",PT1M,hd,false,469831,3316,0,0,15
mRUG6Xi_Fj0,Eruma Saani | 90's vs Gen Z | 4K,"#erumasaani 

90s vibes or Gen Z life? Thirst quenchers for every era. #Meribapaneersoda #meriba #meribapaneer #daileemeriba

Head over to our page now!
https://www.instagram.com/meriba.paneer/
 
For brand collaboration & advertising drop a mail to erumasaaniads@gmail.com

Subscribe to our YouTube Channel
Catch our updates on our social media pages:
https://www.fb.com/ErumaShit
https://www.twitter.com/Eruma_Saani
https://www.instagram.com/ErumaSaani

Social Media Partner
Cinema Calendar: https://www.youtube.com/cinemacalendar

Digital Partner: Luxe Entertainment
https://www.instagram.com/luxeentin",2024-07-20T14:19:53Z,UCPyFYlqbkxkWX_dWCg0eekA,Eruma Saani,23,"['Eruma Saani', 'Tamil Comedy Videos', 'Films', 'Movies', 'Harija', 'Short', 'Film', 'Eruma Sani', 'Eruma Saani Videos', 'Eruma Saani Short Film', 'Eruma Saani Comedy', 'Eruma Saani Harija']",PT11M40S,hd,false,314430,17937,0,0,389
i9gmPNc8lGU,Kumkum Bhagya | Premiere Ep 2825 Preview - Jul 23 2024 | ZeeTV,"Watch tomorrow’s Premiere Episodes of ZEE TV serials today on ZEE5. Get the best of ZEE5 Originals, popular Alt Balaji shows, 1000+ superhit movies, favourite Zindagi shows, popular kids entertainment, Live TV channels and more.

Watch Full Episodes on ZEE5: https://www.zee5.com/tvshows 

• DOWNLOAD the App now
• Playstore: https://play.google.com/store/apps/details?id=com.graymatrix.did 
• iTunes: https://itunes.apple.com/in/app/ozee-tv-shows-movies-more/id743691886 

Join ZEE5 now - https://www.zee5.com/myaccount/subscription?plid=0-11-1503&utm_source=yt&utm_medium=ref&utm_campaign=subscription",2024-07-23T04:20:00Z,UCppHT7SZKKvar4Oc9J4oljQ,Zee TV,24,"['Zee TV', 'ज़ी टीवी', 'हिन्दी चैनल', 'general entertainment channel', 'Hindi GEC TV channel', 'hindi tv serial', 'zeetv', 'hindi serial', 'show', 'entertainment', 'daily soaps', 'family', 'drama', 'comedy', 'horror', 'thriller', 'romance', 'romantic', 'hindi', 'free', 'download', 'mobile', 'story', 'episode', 'latest', 'scene', 'full episode', 'best scene', 'webisode', 'precap', 'preview', 'promo', 'complete series', 'video', 'youtube', 'tv', 'zee popular shows', 'zee5', 'ZEEL', 'kumkum bhagya', 'kundali bhagya']",PT40S,hd,false,484012,6043,0,0,238
uKUBeBBjdBs,Yashi ne kiya extreme hair cut prank,"Thank you for watching 

Hair cut by - https://youtube.com/@hairbysanjeev4692?si=AmFM8DiSPI6uvdBF


Sale is live now  - https://suyashfashion.com 
follow our brand on Instagram - https://www.instagram.com/suyash.fashion?igsh=MTZ1MnVqbXZ3Y3podA==

Follow us on Instagram 

Surajj Pall Singh - https://www.instagram.com/surajjpallsingh?igsh=ZjgxaGZmMndoMWpj

Yashi Tank - https://www.instagram.com/yashitank05?igsh=b2d3ZDI1ZXl3dWl6

Follow us on Snapchat 

Surajj Pall Singh - https://t.snapchat.com/OkDpFgKx
Yashi Tank - https://www.snapchat.com/add/yashitak1118?share_id=m_l9V_QJTN26xiyJhurvKg&locale=en_US

Follow Us on Facebook

Suyash - https://www.facebook.com/surajyashiofficial?mibextid=eQY6cl
Suyash Stories - https://www.facebook.com/share/rs5P4z8ZZgEwfwRx/?mibextid=eQY6cl

Do show your love on our new channel 

Yashi tank vlogs - https://youtube.com/@YashitankVlogs?si=osMLn62gN7UfjLuz

Suyash entertainment - https://youtube.com/@SuyashStories0?si=y_nrwGCccjMxgDFF

SURAJ PAL SINGH - https://youtu.be/X3jP5zZxxR0?si=_b11TcB2zKnvgmRK",2024-07-18T07:30:22Z,UC15EM1xKwmLdwr8L04s17vw,Suyash Vlogs,22,"['Prank', 'Family vlogs', 'daily vlogs', 'daily vlogging', 'vlogs', 'couple love', 'love goals', 'suyash', 'surajjpallsingh', 'yashi tank', 'family love', 'haircut prank', 'prank on boyfriend', 'prank on bf', 'yashi prank on suraj']",PT39M41S,hd,false,3490004,122099,0,0,3182
ReGsnVRICoQ,Bhagya Lakshmi | Premiere Ep 1011 Preview - Jul 23 2024 | ZeeTV,"Watch tomorrow’s Premiere Episodes of ZEE TV serials today on ZEE5. Get the best of ZEE5 Originals, popular Alt Balaji shows, 1000+ superhit movies, favourite Zindagi shows, popular kids entertainment, Live TV channels and more.

Watch Full Episodes on ZEE5: https://www.zee5.com/tvshows 

• DOWNLOAD the App now
• Playstore: https://play.google.com/store/apps/details?id=com.graymatrix.did 
• iTunes: https://itunes.apple.com/in/app/ozee-tv-shows-movies-more/id743691886 

Join ZEE5 now - https://www.zee5.com/myaccount/subscription?plid=0-11-1503&utm_source=yt&utm_medium=ref&utm_campaign=subscription",2024-07-23T03:40:00Z,UCppHT7SZKKvar4Oc9J4oljQ,Zee TV,24,"['Zee TV', 'ज़ी टीवी', 'हिन्दी चैनल', 'general entertainment channel', 'Hindi GEC TV channel', 'hindi tv serial', 'zeetv', 'hindi serial', 'show', 'entertainment', 'daily soaps', 'family', 'drama', 'comedy', 'horror', 'thriller', 'romance', 'romantic', 'hindi', 'free', 'download', 'mobile', 'story', 'episode', 'latest', 'scene', 'full episode', 'best scene', 'webisode', 'precap', 'preview', 'promo', 'complete series', 'video', 'youtube', 'tv', 'zee popular shows', 'zee5', 'ZEEL', 'kumkum bhagya', 'kundali bhagya']",PT36S,hd,false,516047,7807,0,0,60
bbO_HqMHFfQ,"Jafaa - Ep 09 - [CC] 19th July 2024 - Sponsored By Salai, Masterpaints & Ujooba Beauty Cream, HUM TV","👉 Subscribe To HUM TV - https://bit.ly/Humtvpk

Jafaa - Ep 09 - [CC] 19th July 2024 - Sponsored By Salai, Masterpaints & Ujooba Beauty Cream - HUM TV

Digitally Presented By Salai
Digitally Powered By MasterPaints
Digitally Associated By Ujooba Beauty Cream

Written by Samira Fazal
Directed by Danish Nawaz
Produced by Momina Duraid Productions🎬


#jafaa 
#jafaaep09
#humtv 
#masterpaints 
#salai
#ujoobabeautycream 

#Jafaa #HUMTV #MawraHussain #UsmanMukhtar #SeharKhan #MohibMirza #NadiaAfgan #NaumanMasood #AnamGohar #ZarrarKhan #DanishNawaz #SamiraFazal #MominaDuraid",2024-07-19T16:00:37Z,UCEeEQxm6qc_qaTE7qTV5aLQ,HUM TV,24,"['pakistani serial', 'drama in hindi', 'latest pakistani drama', 'top pakistani drama', 'best pakistani drama', 'pakistani drama 2024', 'pakistani serial 2024', 'pakistani drama 2024 new episode', 'pakistani drama 2024 last episode', 'pakistani drama 2024 latest episode', 'pakistani dramas', 'Mawra Hussain', 'drama serial jafaa', 'sehar khan jafaa drama', 'usman mukhtar drama', 'usman mukhtar jafaa drama', 'usman mukhtar', 'sehar khan', 'sehar best dramas', 'jafa ep 09', 'jafa drama', 'Jafaa 09', 'Jafaa Episode 09']",PT37M2S,hd,true,8419454,139206,0,0,4144
x8EvH-GUhcc,ATTENDING AMBANI WEDDING 🤑 | GONE WRONG,"Car Delivery : https://youtu.be/3s_SJoOhYqI?si=og-8bii38BmYAMFl

Thank you so much for watching. ❤️​


Follow Me On Instagram: https://www.instagram.com/gamerfleetog/",2024-07-21T05:30:16Z,UCrBV4KLmgBJ9CbOW5BpYTBA,Anshu Bisht Vlogs,24,"['Gamerfleet', 'Vlogs', 'Daily vlogging', 'Sourav joshi vlog', 'Piyush joshi', 'Anshu bisht', 'NOtGamerFleet', 'Delhi vlog', 'Mumbai vlog', 'Travel', 'Car vlog', 'Tata harrier', 'New video', 'Herobrine smp', 'Travelling Vlog', 'New car', 'New house', '24 hrs challenge', 'anshubisht fleet smp', 'fleet smp new', 'anshu bisht vlog', 'gamerfleet new vlog', 'gamerfleet new house', 'Supercar', 'Supercars Anshu', 'gamerfleet gtr', 'gamerfleet supercar', 'meme reaction', 'tanmay reacts', 'reaction video', 'ambani wedding', 'ambani shadi']",PT14M49S,hd,false,714162,50779,0,0,2422
NHDfLVuxNWk,24 Hours Cardboard House Challenge Went Wrong | Mad Brothers,"Join this channel to get access to perks:
https://www.youtube.com/channel/UCppRkkc4NaDdHrNq7ubqPfg/join

#MadBrothers #gazilions #challenge #cardboardhouse #24hourschallenge 

https://www.epidemicsound.com?utm_source=divo&utm_medium=mcn&utm_campaign=mad_brothers&_us=divo&_usx=mad_brothers

*********************************************************

For Business Queries contact us: madbrothersoffl@gmail.com

*********************************************************

Follow Our Other Channel:

Minutes Mystery
https://www.youtube.com/channel/UCCEQKydMgEFIXA4XDshj0CA
Panic Seconds
https://www.youtube.com/channel/UCwyMA4UWvBf8DxdWlNwWqyA
Candy Craft
https://www.youtube.com/channel/UC6xQaZ2NdoO36XHykeryaiA
SMBros Vlog & Cooking
https://www.youtube.com/channel/UCKx3J9lTg6wjbdYV8GCDDHQ
Amazing Brothers
https://www.youtube.com/channel/UCT0HkLaBmieU_fW1Fskr7VA

*********************************************************

Follow Us On Social Media :

Facebook: https://www.facebook.com/madbrothersoffl/
Instagram: https://www.instagram.com/madbrothers_offl/
Twitter: https://twitter.com/madbrothersoffl

*********************************************************

In Association with DIVO - Digital Partner
Website - http://web.divo.in/​
Facebook - https://www.facebook.com/divomovies/
Twitter - https://www.twitter.com/divomovies/
Instagram - https://www.instagram.com/divomovies/

*********************************************************",2024-07-20T08:10:15Z,UCppRkkc4NaDdHrNq7ubqPfg,Mad Brothers,24,"['mad brothers', 'sm bros', 'mad brother', 'mad brothers channel', 'eating challenge', 'mad brother minutes mystery', 'mad brothers in tamil', 'food challenge', 'fun challenges', 'challenges', 'mad brothers latest video', 'mad brother videos', 'mad brothers challenges', 'cardboard house', 'cardboard house making', 'cardboard house 24 hours', '24 hours', 'cardboard crafts', 'cardboard craft ideas', 'survival', 'survival challenge', 'survival movies', 'survival skills', 'cardboard house challenge', '24 hours challenge tamil']",PT27M17S,hd,false,324736,31369,0,0,1638
Bu3qkwe3WOc,MY NEW GAMING BEAST,"Get ready to unleash the power of next-generation performance with the all-new HP Victus 15!

This beast of a machine is the first laptop in India to feature the groundbreaking AMD Ryzen™️ 7 8845HS processor, boasting 8 cores and 16 threads for mind-blowing speed and efficiency.

But that's not all! The Victus 15 also packs AMD Ryzen™️ AI with a staggering 38 TOPS, taking your productivity and creativity to uncharted territories. Experience seamless multitasking, blazing-fast video editing, and exceptional gaming experiences!

Don't miss out on this incredible launch offer on the AMAZON PRIME DAY SALE which is live on 20th and 21st July, 2024!

Get the HP Victus 15 at a massive 20% discount and enjoy additional savings of up to ₹10,000 with instant bank discounts on select banks.

Click the link below to learn more and grab yours today!

https://bit.ly/3Lu3bNs

Share, Support, Subscribe!!!
Subscribe: http://bit.ly/ujjwalgamer
Discord : https://bitly.com/ujjwaldiscord
Youtube: https://www.youtube.com/c/TechnoGamerzOfficial
Twitter:  https://www.twitter.com/ujjwalgamer
Facebook: https://www.facebook.com/technogamerz
Facebook Myself: https://www.facebook.com/ujjwalgamer
Instagram: https://instagram.com/ujjwalgamer

Business Email : technogamerzofficial@gmail.com

About : Ujjwal Gamer is a channel where I post gaming videos & live stream everyday.",2024-07-20T09:30:34Z,UCl_vAxZpvbO-PFXdDu7EdHw,Ujjwal,20,[],PT5M51S,hd,false,1202241,87456,0,0,4048
hUJmwEKpkk8,ମାୟା ଓ ମମତା | Maya O Mamata | Full Episode 136 |  Odia Mega Serial on Sidharth TV @7PM,"ଦେଖନ୍ତୁ “ମାୟା ଓ ମମତା” ଆଜି ସନ୍ଧ୍ୟା ୭ଟାରେ ... ସିଦ୍ଧାର୍ଥ TVରେ... 
ଦୁଇ ମା'ଙ୍କ ଭିତରେ ଥିବା ଲକ୍ଷ୍ମଣରେଖାକୁ କଣ ପୋଛି ଦେଇ ପାରିବେ ପଲ୍ଲବୀ ଓ ଆଦର୍ଶ !  ଜଣେ ଜନ୍ମ ଦେଇଚି ଆଉ ଜଣେ ପାଳିଚି , କାହା କଥା ଶୁଣିବ ଆଦର୍ଶ ?? 
What a girl faces when she gets married and sees that she has to deal with two mother in in laws, who are tangentially different from each other. How does she manage the situation on a daily basis? Watch this powerful serial  MAYA O MAMATA @7PM - Only on Sidharth TV

SIDHARTH TV ଏବେ ସମସ୍ତ DTH ଏବଂ Cabel ରେ ଉପଲବ୍ଧ : 
DTH Details:
Dish TV -1311,Tata Play -1757, Airtel -600,
Sun Direct -657, D2H -1715.
Also watch other 3 channels of SIDHARTH on DTH :
Sidharth Bhakti : Dish -1395, Airtel -616, Sun Direct -491
                              Tata Play -1796, D2H -1395
Sidharth Gold : Dish TV -1333, Airtel-602
                            Sun Direct-658,D2H-1333
Jay Jagannath : Dish-1397,Sun Direct-490
                            Airtel - 615 , D2H-1397

SUBSCRIBE for Mega Serial, Reality Shows every day:  
YouTube : http://www.youtube.com/c/SidharthTV
Instagram : https://www.instagram.com/sidharthtvofficial/
Facebook : https://www.facebook.com/SidharthTVofficial/
Twitter : https://twitter.com/sidharth_tv

Subscribe our other Television Channels :
Sidharth Bhakti : https://bit.ly/3ybqxAJ
Sidharth Gold : https://bit.ly/3a1P4Ac 
Jay Jagannath : https://bit.ly/3aa1lTa

#mayaomamata #sidharthtv #namitaagrawal #sidharthtvserial #odiaserial #megaserial #odiamegaserial #newodiaserial",2024-07-22T13:30:31Z,UCbBWncD3X_dfXwxmj4KwJnA,Sidharrth TV,24,"['sidharth tv', 'sidharthtv', 'sidharth tv channel', 'sidharth odia tv channel', 'sidharthtv odia', 'siddharth tv', 'sidharth tv mega serial', 'sidharrth tv', 'Sunanyana New Mega Serial', 'Sunayana Serial', 'Sindura Nuhen Khela Ghara Mega Serial', 'Maya O Mamata Mega Serial', 'Kedara Gouri Mega Serial', 'namita agrawal', 'sitaram agrawal', 'Sidharth Tv New Serial', 'odia serial', 'odia mega serial', 'maya o mamata ep 136']",PT22M9S,hd,false,402269,6394,0,0,217
JuRwfTXjDuU,Madhavi को पता चला Bhide का Secret |Taarak Mehta Ka Ooltah Chashmah|Biwi Ke Pet Mein Baat Nahi Rukti,"Click here to subscribe to the Sony LIV Channel: 
https://www.youtube.com/user/sonyliv

Mr. Sharma requests that Jethalal and his neighbors share a secret with their spouses to test if they will divulge it to others or not. Jethalal requests that Bagha provide CCTV equipment to the Gokuldham Society. Taarak and his friends share their secrets with their wives.




Show Name - Taarak Mehta Ka Ooltah Chashmah
Star Cast - Dilip Joshi, Disha Vakani, Amit Bhatt
Produced By - Asit Kumar Modi, Neela Asit Modi

#taarakmehtakaooltahchashmah #तारकमेहताकाउल्टाचश्मा #sonyliv #comedy #comedy2024 #jethalal #jethalalcomedy 

About The Show:
----------------------------
Taarak Mehta Ka Ooltah Chashmah is a comedy show inspired by the famous humorous column 'Duniya Ne Undha Chashmah' written by the eminent Gujarati writer Mr. Tarak Mehta. This show revolves around the Gada Family which consists of uneducated businessmen Jethalal Champaklal Gada, Jethalal’s Wife Daya & their naughty Son Tipendra Gada living in 'Gokuldham Co-operative Society' and covers topical issues which are socially relevant. In case of a problem and emergency, Jethalal Gada often rushes to Taarak Mehta to seek his help and guidance as he finds a philosopher in him. The residents of the housing society, help each other find solutions when they face common, real-life challenges and get involved in sticky situations.

#tmkoc #taarakmehtakaooltahchashmah 

Click here to watch episodes from TMKOC: https://www.youtube.com/playlist?list=PLn5vww_8o5Ks1Bs2lrVjAd2ZT_iibaq0K

Madhavi को पता चला Bhide का Secret |Taarak Mehta Ka Ooltah Chashmah|Biwi Ke Pet Mein Baat Nahi Rukti",2024-07-22T07:30:05Z,UCOQNJjhXwvAScuELTT_i7cQ,Sony LIV,24,"['tmkoc new', 'taarak new ep', 'tmkoc old episode', 'sony liv taarak mehta', 'jethalal champaklal gada', 'sony liv videos', 'daya comedy', 'comedy videos in hindi', 'hindi tv shows', 'hindi comedy videos', 'taarak mehta', 'tmkoc comedy videos', 'तारक मेहता का उल्टा चस्मा', 'jetha comedy', 'sony liv tmkoc', 'तारक मेहता', 'taarak mehta ka ooltah chashmah', 'Jethalal', 'tmkoc comedy scenes', 'tmkoc funny', 'taarak funny videos', 'tmkoc full episode', 'jethalal comedy scenes', 'tmkoc episodes', 'tmkoc comedy', 'jetha', 'comedy']",PT58M47S,hd,false,1254806,12230,0,0,266
qQJJWhh-XRo,RAAYAN - Official Trailer | Dhanush | Sun Pictures | A.R. Rahman,"Presenting the official trailer of #RAAYAN. Written and Directed by Dhanush & Music by A.R. Rahman.

----------------------------------------------------------------------------
""Raayan, a devoted caretaker of his siblings, runs a small business to support them. The story follows his struggle to protect his family from unforeseen circumstances""

#RaayanOfficialTrailer #RaayanTrailer #dhanush #arrahman #sjsuryah #raayanmovie #raayantamil #RaayanTamilTrailer #RaayanMovie #dhanushkraja #sunpictures #sunpicturesmovies #sunpicture 
----------------------------------------------------------------------------
Raayan Trailer Credits::
Music- A.R. Rahman
Music Supervisor  - A H Kaashif
Project Manager - Karthik Sekaran
Language Supervisor - Aravind Crescendo
Additional Programming - Santhosh Dhayanidhi, Prashanth Venkat

Sound Engineers
Panchathan Record Inn
Senior Engineers
Suresh Permal, Karthik Sekaran
Assistant Engineers
Aravind Crescendo, Sathish V Saravanan

Music Mix by Suresh Permal
Sound Mix. by S Sivakumar (AM studio)
Sound design - Sachin sudharakaran - hariharan M (sync cinema)

Head Of Technical Service - Riyasdeen Riyan

Musician Coordinator
Samidurai R, Abdul Haiyum
----------------------------------------------------------------------------
Movie Credits:

Written and Directed by Dhanush

Cast: Dhanush, SJ Suryah, Prakash Raj, Selvaraghavan, Sundeep Kishan, Kalidas Jayaram, Dushara Vijayan, Aparna Balamurali, Varalakshmi Sarathkumar, Saravanan

Dop: Om Prakash 
Editor: Prasanna 
Choreographer: Prabhu Deva ,Baba Baskar
Art: Jacki 
Costume designer : Kavya sriram
Action: Peter Hein 
Stills : theni Murugan 
Publicity : Sivam c kabilan 
Production controller: Ramesh Kuchirayar
Makeup: B Raja 
Customer: Nagu 
 Pro: Riyaz Ahmed
Executive producer: Sreyas Srinivasan
----------------------------------------------------------------------------
#RaayanSongs #AdangaathaAsuran #Dhanush @ARRahman #PrabhuDeva #ARR #ARRmusical #PoetuDhanush #RaayanMovie #RaayanTamilmovie #AdangaathaAsuranSong #AdangaathaAsuranRaayan #RaayanSongs #RaayanMovieSongs #RaayanDhanush #WaterpacketSong #RaayanRumble #RaayanARRahman #2024Tamilmovies #latesttamilmoviesong  #DhanushMovies #arrahmanmusic  #asuransongs  #sjsuryahspeech  #prakashraj   #selvaraghavan  #sundeepkishan  #kalidasjayaram #dusharavijayan #aparnabalamurali #varalakshmisarathkumar #saravanan #bababaskar #prabhudeva  #raayanTrailer #raayan",2024-07-16T12:30:18Z,UCBnxEdpoZwstJqC1yZpOjRA,Sun TV,24,"['raayan official trailer', 'raayan trailer', 'raayan movie trailer', 'raayan official tamil trailer', 'raayan trailer tamil', 'raayan dhanush', 'raayan audio launch', 'raayan ar rahman songs', 'raayan ar songs', 'adangaatha asuran song', 'adangaatha asuran tamil song', 'adangaatha asuran raayan', 'raayan movie songs', 'raayan movie', 'raayan tamil movie', 'dhanush', 'dhanush movies', 'ar rahman musical', 'ar rahman songs', 'ar rahman', 'sj surya new movie', 'sj suryah interview']",PT1M50S,hd,false,12947749,321043,0,0,6929
ET6wR7933OI,வெலாக்கறி குழம்பு அம்மா வச்சு குடுத்தாங்க! எங்க பெரியம்மா வீட்டுல❤️ | Amma Makes Mutton Ribs Curry,"உரமண்ணு தயாரிக்கும் முறை 
👉 https://youtu.be/5J809ClJ-JM

நெலக்கடல வடை அம்மா சுட்டு குடுத்தாங்க
👉 https://youtu.be/XO0go3F8HmU

குட்டி முட்டை வறுவல் 
👉 https://youtu.be/RRYSmedY6cg

தேங்காய் பூ பாயசம்
👉 https://youtu.be/MGsHeqQKwLo

கட்டி வெண்ண கறி சுக்கா 
👉 https://youtu.be/hxAmIftcgsI

நிலத்த உழுது நிலக்கடலை விதைக்காப்போறோம் 
👉 https://youtu.be/JOoJoYf1G1s

அம்மா செஞ்ச அடிமாங்க ஊறுகா 
👉 https://youtu.be/ZoMFVp4m7q0",2024-07-22T05:40:00Z,UC3bARXG3Ge1Wmy0w1NvcFgA,Ungal SamayalKaaran,22,"['village cooking', 'village recipes', 'village life', 'indian village recipes', 'traditional recipes', 'traditional cooking', 'grandma cooking', 'grandma recipes', 'traditional life', 'village cooking channel', 'கிராமத்து சமையல்', 'பாட்டி சமையல்', 'ungal samayalkaaran', 'village vlog', 'mutton ribs', 'mutton curry', 'mutton kulambu', 'ribs recipe', 'mutton recipe', 'mutton curry in tamil', 'mutton bone curry', 'mutton', 'kari kulambu', 'கறி குழம்பு', 'விலா கறி குழம்பு', 'மட்டன் குழம்பு', 'mutton recipes in tamil']",PT33M4S,hd,false,97463,2120,0,0,168
